TR,K x,K y,time
13,-0.000191918447011758,-0.0397078911710322,0.000215384615384615
13,0.00449496781175402,-0.0385766779919405,0.000230769230769231
13,0.00877494464050407,-0.03635669051348,0.000246153846153846
13,0.0123992753430342,-0.0331769463385729,0.000261538461538462
13,0.0151573269928195,-0.0292222406407649,0.000276923076923077
13,0.0168888116530842,-0.0247224065404423,0.000292307692307692
13,0.0174931017290645,-0.0199389580392844,0.000307692307692308
13,0.0169350780780493,-0.0151498917770506,0.000323076923076923
13,0.0152471710063024,-0.0106335308773543,0.000338461538461538
13,0.0125274755375409,-0.00665234981938212,0.000353846153846154
13,0.00893405048671861,-0.00343772037521891,0.000369230769230769
13,0.00467573265622063,-0.00117646512345686,0.000384615384615385
14,0,-0,0
14,-0.00467573265622063,-0.00117646512345686,1.53846153846154e-05
14,-0.0089340504867186,-0.0034377203752189,3.07692307692308e-05
14,-0.0125274755375409,-0.00665234981938211,4.61538461538462e-05
14,-0.0152471710063024,-0.0106335308773543,6.15384615384615e-05
14,-0.0169350780780493,-0.0151498917770506,7.69230769230769e-05
14,-0.0174931017290645,-0.0199389580392844,9.23076923076923e-05
14,-0.0168888116530842,-0.0247224065404423,0.000107692307692308
14,-0.0151573269928195,-0.0292222406407649,0.000123076923076923
14,-0.0123992753430342,-0.0331769463385729,0.000138461538461538
14,-0.00877494464050409,-0.03635669051348,0.000153846153846154
14,-0.00449496781175403,-0.0385766779919405,0.000169230769230769
14,0.000191918447011744,-0.0397078911710322,0.000184615384615385
14,0.00501332934257217,-0.0396845880525791,0.0002
14,0.0096890619987928,-0.0385081229291223,0.000215384615384615
14,0.0139473798292908,-0.0362468676773602,0.000230769230769231
14,0.0175408048801131,-0.033032238233197,0.000246153846153846
14,0.0202605003488745,-0.0290510571752248,0.000261538461538462
14,0.0219484074206215,-0.0245346962755286,0.000276923076923077
14,0.0225064310716367,-0.0197456300132948,0.000292307692307692
14,0.0219021409956564,-0.0149621815121368,0.000307692307692308
14,0.0201706563353917,-0.0104623474118142,0.000323076923076923
14,0.0174126046856064,-0.00650764171400619,0.000338461538461538
14,0.0137882739830763,-0.00332789753909908,0.000353846153846154
14,0.00950829715432621,-0.00110791006063866,0.000369230769230769
14,0.00482141089556042,2.33031184531029e-05,0.000384615384615385
15,0,-0,0
15,-0.00423626093794867,-0.00230231173492397,1.53846153846154e-05
15,-0.00779844456989118,-0.00555152607557299,3.07692307692308e-05
15,-0.0104795297311497,-0.00955881049488213,4.61538461538462e-05
15,-0.0121237014974999,-0.0140912761882873,6.15384615384615e-05
15,-0.0126354065822027,-0.0188855127245304,7.69230769230769e-05
15,-0.0119849065457076,-0.0236628965024656,9.23076923076923e-05
15,-0.0102100060856641,-0.0281457833420028,0.000107692307692308
15,-0.00741385596530938,-0.0320736441546587,0.000123076923076923
15,-0.00375895826604623,-0.0352182059471951,0.000138461538461538
15,0.00054227764285672,-0.0373967182182466,0.000153846153846154
15,0.00523987956473045,-0.0384825737531897,0.000169230769230769
15,0.0100608399509639,-0.0384126665752578,0.000184615384615385
15,0.0147249821073871,-0.03719105943553,0.0002
15,0.0189612430453358,-0.0348887477006061,0.000215384615384615
15,0.0225234266772783,-0.0316395333599571,0.000230769230769231
15,0.0252045118385368,-0.0276322489406479,0.000246153846153846
15,0.026848683604887,-0.0230997832472427,0.000261538461538462
15,0.0273603886895899,-0.0183055467109997,0.000276923076923077
15,0.0267098886530947,-0.0135281629330645,0.000292307692307692
15,0.0249349881930513,-0.0090452760935273,0.000307692307692308
15,0.0221388380726965,-0.00511741528087131,0.000323076923076923
15,0.0184839403734334,-0.00197285348833497,0.000338461538461538
15,0.0141827044645304,0.000205658782716566,0.000353846153846154
15,0.00948510254265669,0.00129151431765969,0.000369230769230769
15,0.00466414215642325,0.00122160713972779,0.000384615384615385
16,0,-0,0
16,-0.0035306093650675,-0.00328349563277554,1.53846153846154e-05
16,-0.00617283370006461,-0.00731650897551412,3.07692307692308e-05
16,-0.00777311653073598,-0.0118646559521428,4.61538461538462e-05
16,-0.0082384552357544,-0.0166636147922216,6.15384615384615e-05
16,-0.00754180602102157,-0.0214344874514707,7.69230769230769e-05
16,-0.0057236556066809,-0.0259000081523511,9.23076923076923e-05
16,-0.00288966828610601,-0.0298006570632349,0.000107692307692308
16,0.000795454898756055,-0.0329097426477035,0.000123076923076923
16,0.00511754798327889,-0.0350465761526538,0.000138461538461538
16,0.00982542662755915,-0.0360869725818519,0.000153846153846154
16,0.0146454860372339,-0.03597046787652,0.000169230769230769
16,0.0192976018796159,-0.0347038328666545,0.000184615384615385
16,0.0235114100916989,-0.0323606797749979,0.0002
16,0.0270420194567664,-0.0290771841422224,0.000215384615384615
16,0.0296842437917635,-0.0250441707994838,0.000230769230769231
16,0.0312845266224349,-0.0204960238228551,0.000246153846153846
16,0.0317498653274533,-0.0156970649827763,0.000261538461538462
16,0.0310532161127205,-0.0109261923235272,0.000276923076923077
16,0.0292350656983798,-0.00646067162264684,0.000292307692307692
16,0.0264010783778049,-0.00256002271176302,0.000307692307692308
16,0.0227159551929429,0.000549062872705584,0.000323076923076923
16,0.01839386210842,0.00268589637765591,0.000338461538461538
16,0.0136859834641398,0.00372629280685402,0.000353846153846154
16,0.00886592405446505,0.00360978810152207,0.000369230769230769
16,0.00421380821208305,0.00234315309165658,0.000384615384615385
17,0,-0,0
17,-0.00260311662110619,-0.0040583654241676,1.53846153846154e-05
17,-0.00415936098676867,-0.00862176870828595,3.07692307692308e-05
17,-0.00457828983117325,-0.0134250014407781,4.61538461538462e-05
17,-0.00383555653262752,-0.0181889171942723,6.15384615384615e-05
17,-0.00197432605071727,-0.0226366545013045,7.69230769230769e-05
17,0.000897233664246417,-0.0265097270364575,9.23076923076923e-05
17,0.00461223799932471,-0.0295830459020339,0.000107692307692308
17,0.00895478440605419,-0.031678000976626,0.000123076923076923
17,0.0136724998717897,-0.0326728410861504,0.000138461538461538
17,0.0184912079218606,-0.0325097497395381,0.000153846153846154
17,0.023130862759688,-0.0311982052130414,0.000169230769230769
17,0.0273218245105564,-0.0288144297072699,0.000184615384615385
17,0.0308205297110316,-0.0254969595899476,0.0002
17,0.0334236463321378,-0.02143859416578,0.000215384615384615
17,0.0349798906978002,-0.0168751908816616,0.000230769230769231
17,0.0353988195422048,-0.0120719581491695,0.000246153846153846
17,0.0346560862436591,-0.0073080423956753,0.000261538461538462
17,0.0327948557617488,-0.00286030508864306,0.000276923076923077
17,0.0299232960467852,0.00101276744650989,0.000292307692307692
17,0.0262082917117069,0.00408608631208629,0.000307692307692308
17,0.0218657453049774,0.0061810413866784,0.000323076923076923
17,0.0171480298392419,0.00717588149620278,0.000338461538461538
17,0.0123293217891709,0.00701279014959054,0.000353846153846154
17,0.00768966695134357,0.00570124562309386,0.000369230769230769
17,0.00349870520047513,0.00331747011732233,0.000384615384615385
18,0,-0,0
18,-0.00151206048624752,-0.00457823319033525,1.53846153846154e-05
18,-0.00188454032561439,-0.00938529100446892,3.07692307692308e-05
18,-0.00109579234374572,-0.0141418047151878,4.61538461538462e-05
18,0.000808344293634532,-0.0185713430348487,6.15384615384615e-05
18,0.00371720808641689,-0.0224164772970297,7.69230769230769e-05
18,0.00746174644425454,-0.0254537422749072,9.23076923076923e-05
18,0.0118243404086331,-0.0275066231679758,0.000107692307692308
18,0.0165514518757266,-0.028455814000649,0.000123076923076923
18,0.0213683583094188,-0.0282461512519001,0.000138461538461538
18,0.025995118616526,-0.0268898197585931,0.000153846153846154
18,0.0301628423055884,-0.0244656445770549,0.000169230769230769
18,0.0336293164248571,-0.021114509957318,0.000184615384615385
18,0.0361930820986408,-0.0170311716626029,0.0002
18,0.0377051425848883,-0.0124529384722676,0.000215384615384615
18,0.0380776224242552,-0.00764588065813396,0.000230769230769231
18,0.0372888744423865,-0.00288936694741511,0.000246153846153846
18,0.0353847378050063,0.00154017137224583,0.000261538461538462
18,0.0324758740122239,0.00538530563442682,0.000276923076923077
18,0.0287313356543863,0.00842257061230428,0.000292307692307692
18,0.0243687416900078,0.010475451505373,0.000307692307692308
18,0.0196416302229142,0.0114246423380462,0.000323076923076923
18,0.014824723789222,0.0112149795892972,0.000338461538461538
18,0.0101979634821148,0.00985864809599024,0.000353846153846154
18,0.00603023979305238,0.00743447291445197,0.000369230769230769
18,0.00256376567378372,0.00408333829471509,0.000384615384615385
19,0,-0,0
19,-0.000325996030068458,-0.00481043372759027,1.53846153846154e-05
19,0.000508692935052733,-0.00955910095015528,3.07692307692308e-05
19,0.00245555780668167,-0.0139700263894226,4.61538461538462e-05
19,0.00540145387504515,-0.0177868630919236,6.15384615384615e-05
19,0.00917517636854642,-0.0207877903821459,7.69230769230769e-05
19,0.0135574102527863,-0.0227984052739087,9.23076923076923e-05
19,0.0182934760231849,-0.0237018581379903,0.000107692307692308
19,0.0231081307520652,-0.023445643577848,0.000123076923076923
19,0.0277215642071426,-0.0220446518524153,0.000138461538461538
19,0.0318656604051563,-0.0195803035083764,0.000153846153846154
19,0.0352995795382544,-0.0161958175139453,0.000169230769230769
19,0.0378237547082097,-0.0120878878930121,0.000184615384615385
19,0.0392914900291476,-0.00749525258342899,0.0002
19,0.039617486059216,-0.00268481885583872,0.000215384615384615
19,0.0387827970940948,0.00206384836672629,0.000230769230769231
19,0.0368359322224659,0.00647477380599361,0.000246153846153846
19,0.0338900361541024,0.0102916105084946,0.000261538461538462
19,0.0301163136606011,0.0132925377987169,0.000276923076923077
19,0.0257340797763612,0.0153031526904797,0.000292307692307692
19,0.0209980140059627,0.0162066055545613,0.000307692307692308
19,0.0161833592770823,0.0159503909944191,0.000323076923076923
19,0.011569925822005,0.0145493992689863,0.000338461538461538
19,0.0074258296239913,0.0120850509249474,0.000353846153846154
19,0.00399191049089311,0.00870056493051628,0.000369230769230769
19,0.00146773532093788,0.00459263530958313,0.000384615384615385
20,0,0,0
20,0.000880551955609341,-0.00474037702220308,1.53846153846154e-05
20,0.00286996314776874,-0.00913227742722928,3.07692307692308e-05
20,0.00585261622920536,-0.0129204599274469,4.61538461538462e-05
20,0.00965517024432893,-0.0158847691254264,6.15384615384615e-05
20,0.0140566345755019,-0.0178529301454068,7.69230769230769e-05
20,0.0188012121144685,-0.018710560622881,9.23076923076923e-05
20,0.0236131652605014,-0.0184078181918582,0.000107692307692308
20,0.0282128407874915,-0.0169622971420055,0.000123076923076923
20,0.0323329222729501,-0.014458005902485,0.000138461538461538
20,0.0357339655568294,-0.0110404847774094,0.000153846153846154
20,0.0382183143657597,-0.00690834767238426,0.000169230769230769
20,0.0396415873772063,-0.00230173937624641,0.000184615384615385
20,0.0399210691371309,0.00251162078117251,0.0002
20,0.0390405171815215,0.00725199780337559,0.000215384615384615
20,0.0370511059893621,0.0116438982084018,0.000230769230769231
20,0.0340684529079255,0.0154320807086194,0.000246153846153846
20,0.0302658988928019,0.0183963899065989,0.000261538461538462
20,0.0258644345616289,0.0203645509265793,0.000276923076923077
20,0.0211198570226624,0.0212221814040535,0.000292307692307692
20,0.0163079038766294,0.0209194389730307,0.000307692307692308
20,0.0117082283496394,0.019473917923178,0.000323076923076923
20,0.00758814686418074,0.0169696266836575,0.000338461538461538
20,0.00418710358030143,0.0135521055585819,0.000353846153846154
20,0.00170275477137121,0.00941996845355678,0.000369230769230769
20,0.000279481759924607,0.00481336015741891,0.000384615384615385
21,0,0,0
21,0.00203177162347265,-0.00437246499462371,1.53846153846154e-05
21,0.00505090302092433,-0.00813163932738347,3.07692307692308e-05
21,0.00888193324963126,-0.011059053450102,4.61538461538462e-05
21,0.0133022167579293,-0.0129845766946844,6.15384615384615e-05
21,0.0180548627353929,-0.0137963046491476,7.69230769230769e-05
21,0.0228636646729772,-0.0134470626352893,9.23076923076923e-05
21,0.0274491524813536,-0.011957147329512,0.000107692307692308
21,0.0315448342766693,-0.00941314719376551,0.000123076923076923
21,0.0349126839201782,-0.00596291026887528,0.000138461538461538
21,0.0373569742322347,-0.00180695178381498,0.000153846153846154
21,0.0387356519445361,0.00281319906055816,0.000169230769230769
21,0.0389685933197329,0.00762903589073418,0.000184615384615385
21,0.0380422606518061,0.0123606797749979,0.0002
21,0.0360104890283335,0.0167331447696216,0.000215384615384615
21,0.0329913576308818,0.0204923191023814,0.000230769230769231
21,0.0291603274021749,0.0234197332250999,0.000246153846153846
21,0.0247400438938769,0.0253452564696823,0.000261538461538462
21,0.0199873979164132,0.0261569844241455,0.000276923076923077
21,0.0151785959788289,0.0258077424102872,0.000292307692307692
21,0.0105931081704525,0.0243178271045099,0.000307692307692308
21,0.0064974263751368,0.0217738269687634,0.000323076923076923
21,0.00312957673162799,0.0183235900438732,0.000338461538461538
21,0.000685286419571431,0.0141676315588129,0.000353846153846154
21,-0.000693391292729942,0.00954748071443973,0.000369230769230769
21,-0.00092633266792675,0.0047316438842637,0.000384615384615385
22,0,0,0
22,0.00305532760789984,-0.00372981491063075,1.53846153846154e-05
22,0.00691447608135333,-0.00662006042252069,3.07692307692308e-05
22,0.0113531657385173,-0.00850276597213376,4.61538461538462e-05
22,0.0161134360704979,-0.00926851555628268,6.15384615384615e-05
22,0.0209186374684789,-0.0088728065925232,7.69230769230769e-05
22,0.0254895090934061,-0.00733863624748547,9.23076923076923e-05
22,0.0295604085008812,-0.00475516492514075,0.000107692307692308
22,0.0328947498144589,-0.00127253458820758,0.000123076923076923
22,0.0352987532368316,0.00290685694697773,0.000138461538461538
22,0.036632706827288,0.00754011863586029,0.000153846153846154
22,0.0368190860518747,0.0123579821503033,0.000169230769230769
22,0.0358470592275196,0.0170804507750686,0.000184615384615385
22,0.0337731170200806,0.0214330717991598,0.0002
22,0.0307177894121808,0.0251628867097906,0.000215384615384615
22,0.0268586409387273,0.0280531322216805,0.000230769230769231
22,0.0224199512815633,0.0299358377712936,0.000246153846153846
22,0.0176596809495828,0.0307015873554425,0.000261538461538462
22,0.0128544795516018,0.030305878391683,0.000276923076923077
22,0.0082836079266745,0.0287717080466453,0.000292307692307692
22,0.00421270851919943,0.0261882367243006,0.000307692307692308
22,0.000878367205621721,0.0227056063873674,0.000323076923076923
22,-0.00152563621675101,0.0185262148521821,0.000338461538461538
22,-0.00285958980720738,0.0138929531632996,0.000353846153846154
22,-0.00304596903179407,0.00907508964885658,0.000369230769230769
22,-0.00207394220743902,0.00435262102409127,0.000384615384615385
23,0,0,0
23,0.00388690612201376,-0.00285280683850315,1.53846153846154e-05
23,0.00834358717992671,-0.00469251877443178,3.07692307692308e-05
23,0.0131110370700295,-0.00541221843715051,4.61538461538462e-05
23,0.0179121889336846,-0.00497007949826396,6.15384615384615e-05
23,0.0224680172760533,-0.00339179746579056,7.69230769230769e-05
23,0.0265137539136394,-0.000769096354635904,9.23076923076923e-05
23,0.0298142753387207,0.00274560197975035,0.000107692307692308
23,0.0321777672429788,0.00694803604558231,0.000123076923076923
23,0.0334668720678816,0.0115939756501801,0.000138461538461538
23,0.0336066717267113,0.0164134156710279,0.000153846153846154
23,0.0325890415714477,0.0211262677720657,0.000169230769230769
23,0.0304731225677796,0.0254586381197016,0.000184615384615385
23,0.0273818842371476,0.0291587450968564,0.0002
23,0.0234949781151338,0.0320115519353596,0.000215384615384615
23,0.0190382970572208,0.0338512638712882,0.000230769230769231
23,0.0142708471671181,0.034570963534007,0.000246153846153846
23,0.009469695303463,0.0341288245951204,0.000261538461538462
23,0.00491386696109429,0.032550542562647,0.000276923076923077
23,0.000868130323508191,0.0299278414514924,0.000292307692307692
23,-0.00243239110157313,0.0264131431171061,0.000307692307692308
23,-0.00479588300583121,0.0222107090512741,0.000323076923076923
23,-0.00608498783073405,0.0175647694466763,0.000338461538461538
23,-0.00622478748956372,0.0127453294258285,0.000353846153846154
23,-0.00520715733430011,0.00803247732479071,0.000369230769230769
23,-0.00309123833063201,0.00370010697715482,0.000384615384615385
24,0,0,0
24,0.00447425602944079,-0.00179654642082278,1.53846153846154e-05
24,0.00924844001041814,-0.00247012891386848,3.07692307692308e-05
24,0.0140450937234103,-0.00198160131301403,4.61538461538462e-05
24,0.0185854530897451,-0.000359355066695522,6.15384615384615e-05
24,0.0226056489265859,0.0023023307698762,7.69230769230769e-05
24,0.0258720420647127,0.00584876869071396,9.23076923076923e-05
24,0.0281948016077938,0.010073852614636,0.000107692307692308
24,0.0294389372140725,0.0147320360215391,0.000123076923076923
24,0.0295321442443609,0.019552602223622,0.000138461538461538
24,0.0284690058448524,0.0242553974352646,0.000153846153846154
24,0.0263113077549756,0.0285671122927315,0.000169230769230769
24,0.0231844475448007,0.0322371656009524,0.000184615384615385
24,0.0192701469640686,0.0350522672017545,0.0002
24,0.0147958909346278,0.0368488136225773,0.000215384615384615
24,0.0100217069536505,0.037522396115623,0.000230769230769231
24,0.00522505324065829,0.0370338685147686,0.000246153846153846
24,0.000684693874323515,0.0354116222684501,0.000261538461538462
24,-0.00333550196251725,0.0327499364318783,0.000276923076923077
24,-0.00660189510064413,0.0292034985110406,0.000292307692307692
24,-0.00892465464372515,0.0249784145871186,0.000307692307692308
24,-0.0101687902500039,0.0203202311802154,0.000323076923076923
24,-0.0102619972802923,0.0154996649781326,0.000338461538461538
24,-0.00919885888078379,0.0107968697664899,0.000353846153846154
24,-0.00704116079090699,0.00648515490902309,0.000369230769230769
24,-0.00391430058073207,0.00281510160080217,0.000384615384615385
25,0,0,0
25,0.00478047197537544,-0.000627402384286554,1.53846153846154e-05
25,0.0095721793416719,-9.25317691481543e-05,3.07692307692308e-05
25,0.0140966454839079,0.00157352710943894,4.61538461538462e-05
25,0.0180909248756618,0.00427394896532886,6.15384615384615e-05
25,0.0213228845172999,0.00785179509589135,7.69230769230769e-05
25,0.0236046946621454,0.0120991340889597,9.23076923076923e-05
25,0.0248037447986223,0.0167691260407057,0.000107692307692308
25,0.0248503504911685,0.0215903679936242,0.000123076923076923
25,0.023741803186338,0.0262826668899128,0.000138461538461538
25,0.021542527624082,0.0305733233735318,0.000153846153846154
25,0.0183803377060374,0.0342129800855551,0.000169230769230769
25,0.0144390084161484,0.0369901134074936,0.000184615384615385
25,0.00994759548659422,0.0387433264451452,0.0002
25,0.00516712351121878,0.0393707288294318,0.000215384615384615
25,0.00037541614492231,0.0388358582142934,0.000230769230769231
25,-0.00414904999731364,0.0371697993357063,0.000246153846153846
25,-0.00814332938906761,0.0344693774798164,0.000261538461538462
25,-0.0113752890307057,0.0308915313492539,0.000276923076923077
25,-0.0136570991755512,0.0266441923561856,0.000292307692307692
25,-0.0148561493120281,0.0219742004044395,0.000307692307692308
25,-0.0149027550045743,0.0171529584515211,0.000323076923076923
25,-0.0137942076997437,0.0124606595552325,0.000338461538461538
25,-0.0115949321374878,0.00817000307161344,0.000353846153846154
25,-0.00843274221944322,0.00453034635959019,0.000369230769230769
25,-0.0044914129295542,0.00175321303765165,0.000384615384615385
